id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,masterCategoryEncoded,subCategoryEncoded,articleTypeEncoded,imagePath
18367,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,2016.0,Casual,Undercolors of Benetton Men Pack of 2 Vests,0,4,19,/content/drive/MyDrive/ML Project Team/dataset/images/18367.jpg
27115,Women,Apparel,Innerwear,Bra,Beige,Summer,2017.0,Casual,Miss-T Beige Bra,0,4,6,/content/drive/MyDrive/ML Project Team/dataset/images/27115.jpg
14939,Men,Apparel,Bottomwear,Shorts,Beige,Fall,2011.0,Casual,Status Quo Men Solid Beige Shorts,0,1,46,/content/drive/MyDrive/ML Project Team/dataset/images/14939.jpg
14337,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Nike Men Flyclave Ltr White Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/14337.jpg
13112,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Sports,ADIDAS Men Rsp Ds 7in Black Shorts,0,1,46,/content/drive/MyDrive/ML Project Team/dataset/images/13112.jpg
2545,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2011.0,Casual,Numero Uno Men's Casual Red Flip Flop,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/2545.jpg
13576,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Hanes Men Jersey VestPack Of 2 White Innerwear Vests,0,4,19,/content/drive/MyDrive/ML Project Team/dataset/images/13576.jpg
26691,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Mid Funpack Black & White Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/26691.jpg
22231,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Provogue Men Black Formal Shoes,1,8,17,/content/drive/MyDrive/ML Project Team/dataset/images/22231.jpg
19870,Men,Footwear,Flip Flops,Flip Flops,White,Fall,2011.0,Casual,ADIDAS Men Wires White Flip Flops,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/19870.jpg
16236,Unisex,Footwear,Flip Flops,Flip Flops,Navy Blue,Fall,2011.0,Casual,Crocs Crocband Flip Unisex Navy Blue Slipper,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/16236.jpg
20754,Women,Footwear,Shoes,Heels,Black,Spring,2013.0,Casual,Carlton London Women Black Heels,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/20754.jpg
15675,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Highlander Men High Original Blue Jeans,0,1,21,/content/drive/MyDrive/ML Project Team/dataset/images/15675.jpg
10307,Women,Footwear,Shoes,Flats,Silver,Fall,2011.0,Casual,Clarks Women Arizona Metallic Leather Silver Ballerinas,1,8,15,/content/drive/MyDrive/ML Project Team/dataset/images/10307.jpg
13582,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Hanes Men Pack of 2 Half Contrast Piping Ringer T-shirts,0,4,19,/content/drive/MyDrive/ML Project Team/dataset/images/13582.jpg
26665,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Puma Men Metamostro White Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/26665.jpg
23919,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Fila Women Princess Black Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/23919.jpg
23125,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2013.0,Casual,Converse Men Red Flip Flops,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/23125.jpg
24300,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2013.0,Casual,Converse Men Oxford Navy Blue Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/24300.jpg
22493,Men,Footwear,Shoes,Casual Shoes,Olive,Fall,2011.0,Casual,ADIDAS Men Bio Str Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/22493.jpg
25484,Women,Footwear,Flip Flops,Flip Flops,Turquoise Blue,Summer,2012.0,Casual,Nike Women Solarsoft Thong Turquoise Blue Flip Flops,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/25484.jpg
17926,Women,Apparel,Bottomwear,Capris,Grey,Fall,2011.0,Casual,Nike Women Casual Grey Capri,0,1,9,/content/drive/MyDrive/ML Project Team/dataset/images/17926.jpg
20798,Men,Footwear,Flip Flops,Flip Flops,Orange,Fall,2011.0,Casual,Fila Men Madera Orange Flip Flops,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/20798.jpg
23921,Women,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Fila Women Cortez Grey Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/23921.jpg
15827,Men,Apparel,Innerwear,Innerwear Vests,Navy Blue,Summer,2016.0,Casual,Facit Men Sportz Navy Blue Innerwear Vest,0,4,19,/content/drive/MyDrive/ML Project Team/dataset/images/15827.jpg
18704,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016.0,Casual,Hanes Men Blue Ultimate Duo Dry Cotton Stretch Hip Briefs,0,4,7,/content/drive/MyDrive/ML Project Team/dataset/images/18704.jpg
12830,Women,Apparel,Dress,Dresses,Green,Fall,2011.0,Casual,Ant Kids Peaceful Day Green Dresses,0,2,13,/content/drive/MyDrive/ML Project Team/dataset/images/12830.jpg
15229,Men,Footwear,Shoes,Casual Shoes,Beige,Fall,2011.0,Casual,ADIDAS Originals Men Ciero Mid St Beige Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/15229.jpg
20906,Women,Footwear,Shoes,Heels,Red,Winter,2015.0,Casual,Catwalk Women Casual Red Heels,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/20906.jpg
11817,Men,Footwear,Shoes,Casual Shoes,White,Summer,2013.0,Casual,Playboy Men Casual White Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/11817.jpg
14559,Men,Footwear,Shoes,Casual Shoes,Brown,Spring,2012.0,Casual,Vans Men 106 Vulcanized CA Brown Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/14559.jpg
18394,Men,Apparel,Innerwear,Briefs,Red,Summer,2016.0,Casual,Undercolors of Benetton Men Red V-Brief,0,4,7,/content/drive/MyDrive/ML Project Team/dataset/images/18394.jpg
25483,Unisex,Footwear,Flip Flops,Flip Flops,Orange,Summer,2012.0,Casual,Nike Unisex Solarsoft Thong Orange Flip Flops,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/25483.jpg
15818,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Facit Men Rib White Innerwear Vest,0,4,19,/content/drive/MyDrive/ML Project Team/dataset/images/15818.jpg
23122,Unisex,Footwear,Flip Flops,Flip Flops,Green,Spring,2013.0,Casual,Converse Unisex Basic Green Flip Flops,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/23122.jpg
15672,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Highlander Men High Original Blue Jeans,0,1,21,/content/drive/MyDrive/ML Project Team/dataset/images/15672.jpg
10300,Men,Footwear,Sandal,Sandals,Brown,Summer,2016.0,Casual,Clarks Men Brown Wild Vibe Leather Closed Sandals,1,6,42,/content/drive/MyDrive/ML Project Team/dataset/images/10300.jpg
26662,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Tenkan Black Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/26662.jpg
22838,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2012.0,Casual,Woodland Men Khaki Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/22838.jpg
11828,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2013.0,Casual,Playboy Men Casual Red Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/11828.jpg
14566,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Vans Men Authentic Black Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/14566.jpg
20753,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,Carlton London  Women Classy Silver Stilettos,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/20753.jpg
1591,Men,Apparel,Bottomwear,Shorts,Red,Fall,2010.0,Sports,Kipsta Men Red Shorts,0,1,46,/content/drive/MyDrive/ML Project Team/dataset/images/1591.jpg
13571,Men,Apparel,Innerwear,Innerwear Vests,Red,Summer,2016.0,Casual,Hanes Men Racer Back Red Innerwear Vests,0,4,19,/content/drive/MyDrive/ML Project Team/dataset/images/13571.jpg
19877,Women,Footwear,Flip Flops,Flip Flops,White,Fall,2011.0,Casual,ADIDAS Women Psychedlic White Flip Flops,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/19877.jpg
22236,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2011.0,Casual,ID Men Blue Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/22236.jpg
2542,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,Numero Uno Men's Casual Black Flip Flop,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/2542.jpg
13115,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Numero Uno Men Casual Black Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/13115.jpg
28966,Women,Apparel,Apparel Set,Kurta Sets,Blue,Summer,2012.0,Ethnic,Biba Women Blue Printed Salwar Suit with Dupatta,0,0,24,/content/drive/MyDrive/ML Project Team/dataset/images/28966.jpg
29088,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Converse Unisex Printed Black Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/29088.jpg
15811,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Facit Men Trophy BF Black Briefs,0,4,7,/content/drive/MyDrive/ML Project Team/dataset/images/15811.jpg
10309,Women,Footwear,Shoes,Flats,White,Winter,2013.0,Casual,Clarks Women White Leather Flats,1,8,15,/content/drive/MyDrive/ML Project Team/dataset/images/10309.jpg
26459,Women,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Puma Women Trinity White Checked Canvas Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/26459.jpg
23917,Women,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Fila Women Paramount White Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/23917.jpg
19042,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Moccasin Blue Casual Shoes,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/19042.jpg
13578,Men,Apparel,Innerwear,Innerwear Vests,Red,Summer,2016.0,Casual,Hanes Men Pack of 2 Half Contrast Piping Ringer T-shirts,0,4,19,/content/drive/MyDrive/ML Project Team/dataset/images/13578.jpg
22831,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2016.0,Casual,Woodland Men Khaki Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/22831.jpg
11821,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Playboy Men Casual Black Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/11821.jpg
28153,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Jockey SPORT Men White Innerwear Vest 9925,0,4,19,/content/drive/MyDrive/ML Project Team/dataset/images/28153.jpg
14937,Men,Apparel,Bottomwear,Shorts,Olive,Fall,2011.0,Casual,Status Quo Men Solid Olive Shorts,0,1,46,/content/drive/MyDrive/ML Project Team/dataset/images/14937.jpg
14339,Women,Footwear,Flip Flops,Flip Flops,Grey,Fall,2011.0,Casual,Nike Women Solarsoft Thong Grey Slippers,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/14339.jpg
13920,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Nike Men Court Resonate Black Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/13920.jpg
21643,Women,Apparel,Innerwear,Bra,Skin,Summer,2014.0,Casual,Enamor Women Smooth Skin Bra,0,4,6,/content/drive/MyDrive/ML Project Team/dataset/images/21643.jpg
18369,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Undercolors of Benetton Men Pack of 2 Innerwear Vests,0,4,19,/content/drive/MyDrive/ML Project Team/dataset/images/18369.jpg
21471,Women,Footwear,Shoes,Casual Shoes,Purple,Winter,2012.0,Casual,Roxy Women Purple Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/21471.jpg
15644,Men,Apparel,Bottomwear,Shorts,Navy Blue,Winter,2014.0,Sports,Nike Men As Df Crckt Navy Blue Shorts,0,1,46,/content/drive/MyDrive/ML Project Team/dataset/images/15644.jpg
24103,Men,Footwear,Flip Flops,Flip Flops,Blue,Fall,2012.0,Casual,Playboy Men Casual Blue Flip Flops,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/24103.jpg
2580,Women,Apparel,Bottomwear,Capris,Black,Summer,2011.0,Sports,Domyos Women Black Capri,0,1,9,/content/drive/MyDrive/ML Project Team/dataset/images/2580.jpg
15220,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,ADIDAS Originals Men Adi T Tennis Brown Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/15220.jpg
24755,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2011.0,Casual,Spykar Men Blue Jeans,0,1,21,/content/drive/MyDrive/ML Project Team/dataset/images/24755.jpg
2574,Women,Apparel,Bottomwear,Shorts,Grey,Summer,2011.0,Casual,Domyos Women's Grey Short,0,1,46,/content/drive/MyDrive/ML Project Team/dataset/images/2574.jpg
13123,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2012.0,Formal,Lee Cooper Men Brown Formal Shoes,1,8,17,/content/drive/MyDrive/ML Project Team/dataset/images/13123.jpg
19419,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Casual,Quiksilver Men Black Printed Shorts,0,1,46,/content/drive/MyDrive/ML Project Team/dataset/images/19419.jpg
25441,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Nike Men Elite Blue Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/25441.jpg
22456,Women,Apparel,Bottomwear,Leggings,Blue,Fall,2011.0,Casual,Myntra Women Blue Leggings,0,1,27,/content/drive/MyDrive/ML Project Team/dataset/images/22456.jpg
20765,Women,Footwear,Shoes,Flats,Silver,Fall,2011.0,Casual,Carlton London Women Classy Silver Sandals,1,8,15,/content/drive/MyDrive/ML Project Team/dataset/images/20765.jpg
15482,Women,Apparel,Bottomwear,Capris,Black,Fall,2011.0,Casual,Puma Women TP Cuffed Black Capris,0,1,9,/content/drive/MyDrive/ML Project Team/dataset/images/15482.jpg
13547,Women,Footwear,Shoes,Casual Shoes,Red,Fall,2011.0,Casual,Carlton London Women Casual Red Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/13547.jpg
13927,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2011.0,Casual,ADIDAS Men Addcash Red Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/13927.jpg
28968,Women,Apparel,Apparel Set,Kurta Sets,White,Summer,2012.0,Ethnic,Biba Women White Embroidered Churidar Kurta with Dupatta,0,0,24,/content/drive/MyDrive/ML Project Team/dataset/images/28968.jpg
22836,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Woodland Men Brown Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/22836.jpg
14568,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Vans Men Rowley,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/14568.jpg
11826,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2012.0,Casual,Playboy Men Casual Red Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/11826.jpg
19045,Women,Footwear,Shoes,Heels,Multi,Winter,2015.0,Casual,Catwalk Women Casual Multi Wedges,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/19045.jpg
19879,Women,Footwear,Flip Flops,Flip Flops,White,Fall,2011.0,Casual,ADIDAS Women Psychedlic White Flip Flops,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/19879.jpg
24309,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011.0,Casual,ADIDAS Men Grey Shorts,0,1,46,/content/drive/MyDrive/ML Project Team/dataset/images/24309.jpg
18735,Women,Apparel,Dress,Dresses,Purple,Fall,2011.0,Casual,Arrow Woman Rima Purple Dress,0,2,13,/content/drive/MyDrive/ML Project Team/dataset/images/18735.jpg
15816,Men,Apparel,Innerwear,Briefs,Maroon,Summer,2016.0,Casual,Facit Men Trophy BKN Maroon Briefs,0,4,7,/content/drive/MyDrive/ML Project Team/dataset/images/15816.jpg
13540,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Carlton London Men Casual White Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/13540.jpg
2117,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2010.0,Sports,ADIDAS Men Grey  Capris,0,1,46,/content/drive/MyDrive/ML Project Team/dataset/images/2117.jpg
20762,Women,Footwear,Shoes,Heels,Red,Winter,2012.0,Casual,Carlton London  Women Casual Red Sandals,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/20762.jpg
14557,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Vans Men Chukka Low Black Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/14557.jpg
11819,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2013.0,Casual,Playboy Men Casual Blue Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/11819.jpg
13124,Men,Footwear,Shoes,Formal Shoes,Tan,Fall,2012.0,Formal,Lee Cooper Men Tan Formal Shoes,1,8,17,/content/drive/MyDrive/ML Project Team/dataset/images/13124.jpg
13918,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Nike Women Serenity Black Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/13918.jpg
25446,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Nike Men Air Rally Brown Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/25446.jpg
18538,Unisex,Footwear,Shoes,Casual Shoes,Red,Summer,2012.0,Casual,Puma Unisex Limnos Red Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/18538.jpg
15227,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,ADIDAS Originals Men Superstar 11 White Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/15227.jpg
10755,Women,Footwear,Shoes,Casual Shoes,Pink,Winter,2012.0,Casual,Disney Kids Princess Heart Pink Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/10755.jpg
26653,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Puma Men White Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/26653.jpg
24104,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2012.0,Casual,Playboy Men Casual Black Flip Flops,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/24104.jpg
20796,Men,Footwear,Sandal,Sandals,Olive,Fall,2010.0,Casual,Fila Men Tremor Olive Sandal,1,6,42,/content/drive/MyDrive/ML Project Team/dataset/images/20796.jpg
21644,Women,Apparel,Innerwear,Bra,White,Fall,2012.0,Casual,Enamor Women Smooth White Bra,0,4,6,/content/drive/MyDrive/ML Project Team/dataset/images/21644.jpg
13726,Women,Footwear,Shoes,Casual Shoes,Blue,Fall,2011.0,Casual,ADIDAS Women Blue Adi light casual Shoe,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/13726.jpg
27513,Women,Apparel,Innerwear,Briefs,Skin,Winter,2015.0,Casual,Jockey Lace Stretch Skin Bikini Brief,0,4,7,/content/drive/MyDrive/ML Project Team/dataset/images/27513.jpg
2371,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Semi Casual Brown Shoe,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/2371.jpg
14503,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2011.0,Casual,Flying Machine Men Casual Blue Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/14503.jpg
11243,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Lowrise Blue Jeans,0,1,21,/content/drive/MyDrive/ML Project Team/dataset/images/11243.jpg
22253,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2011.0,Casual,ID Men Red Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/22253.jpg
13170,Men,Footwear,Shoes,Casual Shoes,Brown,Spring,2013.0,Casual,Skechers Men Berra Brown Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/13170.jpg
13342,Women,Apparel,Bottomwear,Capris,Purple,Fall,2011.0,Casual,Gini and Jony Kids Girls Solid Purple Capris,0,1,9,/content/drive/MyDrive/ML Project Team/dataset/images/13342.jpg
28903,Women,Apparel,Innerwear,Briefs,Blue,Summer,2012.0,Casual,Enamor Women Blue Brief,0,4,7,/content/drive/MyDrive/ML Project Team/dataset/images/28903.jpg
15889,Girls,Footwear,Sandal,Sandals,Pink,Winter,2012.0,Casual,Warner Bros Kids Girls TW Big Facelog Pink Sandals,1,6,42,/content/drive/MyDrive/ML Project Team/dataset/images/15889.jpg
24706,Unisex,Footwear,Flip Flops,Flip Flops,Blue,Fall,2011.0,Casual,Puma Unisex Blue Flip Flops,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/24706.jpg
22095,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Numero Uno Men Casual Black Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/22095.jpg
2385,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Semi Casual Men's Brown Shoe,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/2385.jpg
10157,Unisex,Footwear,Flip Flops,Flip Flops,Blue,Fall,2011.0,Casual,Puma Unisex Puma Flips Blue Flip Flops,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/10157.jpg
21610,Women,Apparel,Innerwear,Bra,Black,Summer,2014.0,Casual,Enamor Women Smooth Black Bra,0,4,6,/content/drive/MyDrive/ML Project Team/dataset/images/21610.jpg
10365,Women,Apparel,Dress,Dresses,Black,Fall,2011.0,Casual,United Colors of Benetton Women Short Black Dresses,0,2,13,/content/drive/MyDrive/ML Project Team/dataset/images/10365.jpg
